,Unnamed: 0.1,Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,neg,neu,pos,compound
19452,41132,41132,1498374278563074048,Yellow_Arm_Band,Wear a Yellow Arm Band on your left arm to show your support for Ukraine.  Tie a Yellow ribbon on the left mirror of your vehicle.,,128,12148,7018,2022-02-28 19:08:01.000000,1566898133246029825,2022-09-05 21:16:41,4,Unfortunately still not enough. But #NAFO and #NATO (likely in that order) will step up &amp; help fill the gaps. https://t.co/AF5XYE0lpj,"[{'text': 'NAFO', 'indices': [36, 41]}, {'text': 'NATO', 'indices': [46, 51]}]",en,,29,False,0,0,,0,0,,True,1566892023956881408,1891490382,nexta_tv,2022-09-06 01:31:59.801699,0.07,0.784,0.146,0.431
19076,40295,40295,1448134672903409677,4TheRecordUK,"Donate to https://t.co/HolQqEwU85

YouTube - https://t.co/hkHOLbhKCn
Facebook - https://t.co/8fS4B2ks3b~
Website - https://t.co/6wIgN8QSsN

Slava Ukraini (Glory to Ukraine)",UK,810,297,1920,2021-10-13 03:53:09.000000,1566891858931884033,2022-09-05 20:51:45,0,"A lot of russian vehicles in Belgorod district, close to Ukrainian border. 

50.252180455396044, 37.71959593255642

#Belgorod #russia #russiaWar #UkraineWar #UkrainerussiaWar #News #UkraineNews #Stoprussia #Stopputin #SlavaUkraini https://t.co/QKljzZgqWR","[{'text': 'Belgorod', 'indices': [116, 125]}, {'text': 'russia', 'indices': [126, 133]}, {'text': 'russiaWar', 'indices': [134, 144]}, {'text': 'UkraineWar', 'indices': [145, 156]}, {'text': 'UkrainerussiaWar', 'indices': [157, 174]}, {'text': 'News', 'indices': [175, 180]}, {'text': 'UkraineNews', 'indices': [181, 193]}, {'text': 'Stoprussia', 'indices': [194, 205]}, {'text': 'Stopputin', 'indices': [206, 216]}, {'text': 'SlavaUkraini', 'indices': [217, 230]}]",en,,3,False,0,0,,0,0,,False,0,0,,2022-09-06 01:47:18.359638,0.0,1.0,0.0,0.0
3154,5820,5820,2985114866,CCTV_Plus,CCTV+ is a leading video news agency in China that offers Chinese news and Chinese perspective on international news.,"Beijing, CHINA",302,31705,35963,2015-01-16 04:52:01.000000,1566671462689169408,2022-09-05 06:15:58,0,"It is not Gazprom's fault but the fault of Western politicians who made the decision to impose sanctions because the European side refused to provide maintenance for Gazprom's #NordStream1 equipment, Kremlin spokesman Dmitry Peskov said on Sunday. #Russia  https://t.co/gyrbD22Qzp https://t.co/xtSlPizt3l","[{'text': 'NordStream1', 'indices': [176, 188]}, {'text': 'Russia', 'indices': [248, 255]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-05 10:16:07.951679,0.196,0.77,0.035,-0.8187
18790,39655,39655,1519097380024422401,Seth_Mythrax,"I follow & report on what's happening with the Ukraine Russia war among other things that interest me.

Slava Ukraine......",Central Canada,94,62,4499,2022-04-26 23:34:06.000000,1566887500777684992,2022-09-05 20:34:26,0,"Ukraine has lost control over the level of radiation at the #Zaporizhzhia nuclear power plant, this morning the Center for Predicting the Consequences of Radiation Accidents in #Ukraine stopped receiving data from background sensors at the captured nuclear power plant
#UkraineWar","[{'text': 'Zaporizhzhia', 'indices': [60, 73]}, {'text': 'Ukraine', 'indices': [177, 185]}, {'text': 'UkraineWar', 'indices': [269, 280]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 01:32:06.365265,0.146,0.854,0.0,-0.6705
4834,9565,9565,253316481,luizlemuz,"I am one just like you. In lak'ech ala k'in ~ Mayan 🌀🌊💙 #FBR Texan sharing humor, intellect & will in the face of a momentary glitch. #Resistance #PRU 💯%","Malpais, Pto. Vallarta, Tulum",55310,55430,67885,2011-02-17 00:28:52.000000,1566699103060475904,2022-09-05 08:05:48,0,"@Tina67536990 @Shayday3283 @EW692177 Yes. #Russian military understand they are bottled up by Bospurus in Black Sea, that the #BalticSea is closing as Scandinavians join #NATO, &amp; their market for oil in EU is drying up, so they will have to sell it at cut rate prices to the Chinese and Indians.","[{'text': 'Russian', 'indices': [42, 50]}, {'text': 'BalticSea', 'indices': [126, 136]}, {'text': 'NATO', 'indices': [170, 175]}]",en,,0,False,0,0,,1566551401832271872,1178435687634239488,Tina67536990,False,0,0,,2022-09-05 13:31:49.623600,0.038,0.873,0.089,0.4215
16963,35656,35656,1108146805827661826,TheOldOne41,,United States,200,65,5018,2019-03-19 23:22:41.000000,1566862006380122113,2022-09-05 18:53:07,0,@j1ri_ @SniperFella @Official_NAFO I’ve already been doing that! #SlavaUkraini #geroyamslava #putinhuilo,"[{'text': 'SlavaUkraini', 'indices': [65, 78]}, {'text': 'geroyamslava', 'indices': [79, 92]}, {'text': 'putinhuilo', 'indices': [93, 104]}]",en,,4,False,0,0,,1566848878539939840,391585580,j1ri_,False,0,0,,2022-09-06 00:16:28.459278,0.0,1.0,0.0,0.0
13211,27582,27582,1385060502498422791,AJKInc,"The early bird gets the worm, but the 2nd mouse gets the cheese TELL ME WHY INFLATION IS GOOD…so I can shove your ass in a locker for stupidity.. Jamie Foxx 🐐",USA,290,64,3763,2021-04-22 02:39:07.000000,1566812617783615491,2022-09-05 15:36:52,0,Putin crippling the so called super powers.. how embarrassing #Putin #inflation,"[{'text': 'Putin', 'indices': [62, 68]}, {'text': 'inflation', 'indices': [69, 79]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 19:41:35.056269,0.165,0.57,0.265,0.3774
6860,14195,14195,1214879835375448064,JanR210,"Veteran with outdated attitudes, language and cultural approach that may cause offence to readers. Разом до перемоги. 🇺🇦🇵🇱",,491,700,5751,2020-01-08 12:02:06.000000,1566730949420892160,2022-09-05 10:12:21,0,"Careful. Rating of political #Russian TG channels.
Seems all pro-Kremlin.
cc @AnonOpsSE https://t.co/I3PxFexkPi","[{'text': 'Russian', 'indices': [29, 37]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 15:04:19.770722,0.0,0.882,0.118,0.1531
11182,23423,23423,253615321,AlexWitzleben,Retired @EU_Commission PhD CAU Kiel #EUI #EconomicHistory  #EUinfluencer 2021 second in #sustainability #ClimateActionNow #EUGreenDeal #FutureOfEurope #startups,Brussels,19291,22408,114302,2011-02-17 16:21:04.000000,1566788508395704322,2022-09-05 14:01:04,0,"#vonderLeyen congratulates #LizzTruss and urges ‘full respect’ for agreements and gave an early warning against her expected stance on the contentious #NorthernIreland protocol. ""We face many challenges together, from climate change to #UkraineInvasion” https://t.co/vAM0okOkA8","[{'text': 'vonderLeyen', 'indices': [0, 12]}, {'text': 'LizzTruss', 'indices': [27, 37]}, {'text': 'NorthernIreland', 'indices': [151, 167]}, {'text': 'UkraineInvasion', 'indices': [236, 252]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-05 17:26:11.192316,0.121,0.789,0.089,-0.296
7837,16522,16522,3824133753,Ewe_Paz_HeT,"""Русский военный корабль, иди на хуй!"". Слава Україні! Героям слава! Свобода!
We are partisans.
We don't matter. What we do matters more. When it's not fair.","Доброго вечора, ми з України.",2429,538,4477,2015-09-30 12:47:41.000000,1566746822462345218,2022-09-05 11:15:25,1,"Finish the job.
#Ukraine #UkraineWar #StandWithUkraine #Putin https://t.co/2Lz1KcHZQb","[{'text': 'Ukraine', 'indices': [16, 24]}, {'text': 'UkraineWar', 'indices': [25, 36]}, {'text': 'StandWithUkraine', 'indices': [37, 54]}, {'text': 'Putin', 'indices': [55, 61]}]",en,,1,False,0,0,,0,0,,True,1566718786081886208,89416857,lilygrutcher,2022-09-05 15:03:36.462166,0.0,1.0,0.0,0.0
12316,25749,25749,38155971,engpravda,,Moscow,4,23066,33544,2009-05-06 11:03:59.000000,1566802155318681601,2022-09-05 14:55:18,1,"Former journalist Ivan Safronov sentenced to 22 years in prison #pravda #russia #ukraine
https://t.co/28rmR6GZ7i","[{'text': 'pravda', 'indices': [64, 71]}, {'text': 'russia', 'indices': [72, 79]}, {'text': 'ukraine', 'indices': [80, 88]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-05 17:47:10.107338,0.268,0.732,0.0,-0.5267
3529,6737,6737,560927596,sn_ojha,Personal.Vaccinated. RT ≠ ratification! Support for Bharat. Followed by @AsiaPolicyWatch,WB,1405,1759,139905,2012-04-23 08:06:49.000000,1566679892783419392,2022-09-05 06:49:28,0,"#India would like to see #RishiSunak as #Britain's next Prime Minister! British have strong dependency on India's market.

@RishiSunak likely to be better placed to handle the economic downturn in the UK &amp; Europe, in the new order created by #UkraineRussiaWar","[{'text': 'India', 'indices': [0, 6]}, {'text': 'RishiSunak', 'indices': [25, 36]}, {'text': 'Britain', 'indices': [40, 48]}, {'text': 'UkraineRussiaWar', 'indices': [246, 263]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 10:46:03.463335,0.0,0.771,0.229,0.8748
51,100,100,1055578127223738369,voteinorout,Vote In Or Out is a voting research platform powered by people. Save facts. Build ballots. Come together. Get out and vote. #bethechange #voteinorout #FBR,"New York, USA",1986,1943,9153,2018-10-25 21:53:31.000000,1566578274792357889,2022-09-05 00:05:40,0,Vote #TedCruz In or Out at https://t.co/8DcwIEtHo8. Read this article and other news you missed. 🇺🇸 A well-informed electorate is a prerequisite to Democracy.—Thomas Jefferson #voteinorout #trump #biden https://t.co/FH5VOzs1dy,"[{'text': 'TedCruz', 'indices': [5, 13]}, {'text': 'voteinorout', 'indices': [176, 188]}, {'text': 'trump', 'indices': [189, 195]}, {'text': 'biden', 'indices': [196, 202]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 06:15:21.850267,0.073,0.927,0.0,-0.296
15838,33260,33260,1497910787054223367,glosmeusec,"Assessing destruction during the Russian invasion war in Ukraine.

Date/Time in descriptions = D/Dutch time a video/photo was found but owned by the creator.",Netherlands,3,953,8329,2022-02-27 12:26:09.000000,1566847000011841536,2022-09-05 17:53:30,0,@SarahAshtonLV The problem are not the #Germans. The problem are those who have succeeded #AngelaMerkel. They appear to attempt to continue #Merkel's politics while the situation is totally different. @OlafScholz's politics already have affected countries who rely from #Russia #gas via #Germany,"[{'text': 'Germans', 'indices': [39, 47]}, {'text': 'AngelaMerkel', 'indices': [90, 103]}, {'text': 'Merkel', 'indices': [140, 147]}, {'text': 'Russia', 'indices': [270, 277]}, {'text': 'gas', 'indices': [278, 282]}, {'text': 'Germany', 'indices': [287, 295]}]",en,,0,False,0,0,,1566759173420945408,4413817101,SarahAshtonLV,False,0,0,,2022-09-05 20:46:57.879525,0.146,0.795,0.059,-0.4939
10018,20958,20958,1357383078956707841,blueboy7862,"I Love my #Pakistan
#PakistanZindabad
#LovePakistanArmy
Shill for Armed forces of #Pakistan.",Ideas,79,268,9409,2021-02-04 17:43:08.000000,1566774157588717568,2022-09-05 13:04:03,1,Ka-27 Harmone #Maritime  #helicopter  from #Russian  #Navy . https://t.co/KrCi44JYEE,"[{'text': 'Maritime', 'indices': [14, 23]}, {'text': 'helicopter', 'indices': [25, 36]}, {'text': 'Russian', 'indices': [43, 51]}, {'text': 'Navy', 'indices': [53, 58]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-05 18:04:26.009860,0.0,1.0,0.0,0.0
6332,12996,12996,1499763123603050497,FuckPutinBot,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",,14,209,253946,2022-03-04 15:06:25.000000,1566723318903967744,2022-09-05 09:42:02,0,"Go fuck yourself, Putin!
(English)

#PutinsWar #IStandWithUkraine #PutinWarCrimes #FuckPutin","[{'text': 'PutinsWar', 'indices': [36, 46]}, {'text': 'IStandWithUkraine', 'indices': [47, 65]}, {'text': 'PutinWarCrimes', 'indices': [66, 81]}, {'text': 'FuckPutin', 'indices': [82, 92]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 13:40:55.485219,0.322,0.678,0.0,-0.5848
19473,41171,41171,1472295940631449600,AndrzejGrochow7,,,3367,178,93932,2021-12-18 20:04:17.000000,1566898490105634828,2022-09-05 21:18:06,1,"@HeliosRunner @Lynski_07 NATO Sec Gen Jens Stoltenberg: ""Winter is coming, and it will be hard. What we see now is a war of attrition. We must sustain our support for the long term so #Ukraine prevails as a sovereign nation."" https://t.co/mKmAUVHw8e #WarInUkraine #UkraineRussiaWar #UkraineWar","[{'text': 'Ukraine', 'indices': [184, 192]}, {'text': 'WarInUkraine', 'indices': [250, 263]}, {'text': 'UkraineRussiaWar', 'indices': [264, 281]}, {'text': 'UkraineWar', 'indices': [282, 293]}]",en,,1,False,0,0,,1566808178263834624,1463777306539868160,HeliosRunner,False,0,0,,2022-09-06 01:47:12.244040,0.108,0.837,0.055,-0.3818
4992,9903,9903,1271074279615008773,BeardedBrownMa1,A Stoic who is thoroughly useless at Stoicism. Been slaying Nazis since 1966. Before that I was too small to slay Nazis.,London,653,571,11371,2020-06-11 13:38:28.000000,1566701490936467459,2022-09-05 08:15:18,0,"In what ""civilzed"" ""democratic"" ""normal"" country with ""european values"" is it perfectly normal for the bride, groom and guests to celebrate the marriage with a Nazi salute? 🤔
#ukraine #naziukraine #eu #european #CostOfLiving #uk #EnergyPriceCrisis https://t.co/KYTp99QEX0","[{'text': 'ukraine', 'indices': [175, 183]}, {'text': 'naziukraine', 'indices': [184, 196]}, {'text': 'eu', 'indices': [197, 200]}, {'text': 'european', 'indices': [201, 210]}, {'text': 'CostOfLiving', 'indices': [211, 224]}, {'text': 'uk', 'indices': [225, 228]}, {'text': 'EnergyPriceCrisis', 'indices': [229, 247]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-05 10:53:31.078325,0.0,0.762,0.238,0.891
17021,35766,35766,1415305029221822464,ShehabBawazeer2,Bachelor of Economics specializes in accounting,,743,1617,11310,2021-07-14 13:40:16.000000,1566862664218845186,2022-09-05 18:55:44,0,"🚫🏭The second-largest steel producer in the world, ArcelorMittal, is the most recent business name to announce the closure of a factory in #Europe as a result of rising gas and energy costs.
#Russia #Ukraine️ #Russian #Ukrainian #UkraineRussianWar 
 https://t.co/38HXpSuuFF","[{'text': 'Europe', 'indices': [138, 145]}, {'text': 'Russia', 'indices': [190, 197]}, {'text': 'Ukraine️', 'indices': [198, 207]}, {'text': 'Russian', 'indices': [208, 216]}, {'text': 'Ukrainian', 'indices': [217, 227]}, {'text': 'UkraineRussianWar', 'indices': [228, 246]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 01:32:25.105392,0.0,0.948,0.052,0.2732
10840,22731,22731,605555715,GjpGreg,"Retired Manager Plant Biosecurity WA. Keen interests: Environment, Political Policies & Travel here and Overseas. Not a member of any political party.","Bunbury, Western Australia",272,65,1194,2012-06-11 14:43:20.000000,1566784564457984001,2022-09-05 13:45:24,0,"#UkraineRussiaWar #auspol #economy 
Civil unrest will force uprisings against sanctions across Western Europe by those suffering. Especially during this winter. https://t.co/0Xio28IFt9","[{'text': 'UkraineRussiaWar', 'indices': [0, 17]}, {'text': 'auspol', 'indices': [18, 25]}, {'text': 'economy', 'indices': [26, 34]}]",en,,1,False,0,0,,0,0,,True,1566154061623312384,1366565625401909248,WallStreetSilv,2022-09-05 16:46:48.456543,0.134,0.866,0.0,-0.4767
8127,17144,17144,1080287841563873281,myaiexpert1,#BuildBackBetter Facts & Democratized Tools 💎 🙌 🚀🌙 Please No DMs,United States,2107,2058,69808,2019-01-02 02:21:06.000000,1566750890488479745,2022-09-05 11:31:35,0,"#Russia is finished. The End for that miserable place. 50% outright criminals. 50% victims. If the people don’t rise up and take away power from those who are hurting them, there’s zero hope of anything good coming from/for them. Literally ZERO. https://t.co/T848wG987m","[{'text': 'Russia', 'indices': [0, 7]}]",en,,0,False,0,0,,0,0,,True,1566743140240850944,29695330,shaunwalker7,2022-09-05 13:16:05.333294,0.222,0.67,0.108,-0.7269
15347,32210,32210,827230242179670017,ArnInDistrict13,Grossly former @GOP. Accidentally Bernie 16 but proudly voted HRC. Now @theDemocrats because I'm no idiot (anymore) / anti-Confederate / anti-Russian invaders,"America, USA",1774,941,42748,2017-02-02 19:00:33.000000,1566840026415058944,2022-09-05 17:25:47,0,@FiorellaIsabelM You are evil. But we expect that. #Russians #Russia,"[{'text': 'Russians', 'indices': [51, 60]}, {'text': 'Russia', 'indices': [61, 68]}]",en,,0,False,0,0,,1566810906599854080,45500908,FiorellaIsabelM,False,0,0,,2022-09-06 00:32:06.790426,0.231,0.769,0.0,-0.4019
3605,6921,6921,709740262,UkrainePicture,"Giving you the latest News, and updates from Ukraine. Follo, this channel to be updated, on Ukraine, Russia and how the world respond and help.",,0,874,3367,2013-10-11 19:27:34.000000,1566681266891669504,2022-09-05 06:54:56,0,The Defenders of #Ukraine wish you good morning and give you a sea of positive for the whole day #ArmedForcesofUkraine 🇺🇦 https://t.co/J9yOcrxgum,"[{'text': 'Ukraine', 'indices': [17, 25]}, {'text': 'ArmedForcesofUkraine', 'indices': [97, 118]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-05 09:23:24.141460,0.0,0.632,0.368,0.8591
11512,24086,24086,929888154659770369,Vivalex8,"A Devoted Mother, Entrepreneur, Activist, Social Justice & Freedom Advocate, Pan Africanist,A Voice For The Voiceless And Oppressed People All Over The World.",United States,5008,2266,20314,2017-11-13 01:46:27.000000,1566792502576877570,2022-09-05 14:16:56,2,"Wait a minute, before everyone starts selling all their belongings to purchase #PEACE, please make sure you secure #JUSTICE as precondition.There is #NEVER peace without justice being served. It is a political lie/blunder when pple think the absence of #War translates to peace. https://t.co/loKqvChIWH","[{'text': 'PEACE', 'indices': [79, 85]}, {'text': 'JUSTICE', 'indices': [115, 123]}, {'text': 'NEVER', 'indices': [149, 155]}, {'text': 'War', 'indices': [253, 257]}]",en,,2,False,0,0,,0,0,,True,1566770895523385344,1565634211444318208,DNuvah,2022-09-05 16:46:38.606769,0.107,0.556,0.337,0.925
17171,36138,36138,1441806131022557190,Trendings911,,America,2,5796,15278,2021-09-25 16:46:00.000000,1566864779947433991,2022-09-05 19:04:09,0,"#Ukraine: The aftermath of a Ukrainian high-precision strike on a Russian Buk air-defense system - presumably 9A317 TELAR for the Buk-M2. As a result, the vehicle was completely destroyed. https://t.co/0otir6itWX","[{'text': 'Ukraine', 'indices': [0, 8]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-05 22:55:21.536916,0.151,0.849,0.0,-0.6115
17026,35779,35779,1006432927,Moky_1988,"Coraggio, Grecia! :-)
E coraggio, Europa! Non dimenticarti dei tuoi valori, non ignorare chi ha necessità di te!
A partire dalla Catalogna 💛",Italy,1800,1154,36139,2012-12-12 14:05:05.000000,1566862720422608896,2022-09-05 18:55:58,0,"#Russia,Moscow court revokes Novaya Gazeta’s licence to publish inside the Country.
(less than year after its editor won Nobel peace prize).
#FreedomOfExpression
#JournalismIsNotACrime
https://t.co/y8hdoOZeAA","[{'text': 'Russia', 'indices': [0, 7]}, {'text': 'FreedomOfExpression', 'indices': [141, 161]}, {'text': 'JournalismIsNotACrime', 'indices': [162, 184]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-05 23:47:25.518908,0.0,0.667,0.333,0.8885
3601,6914,6914,1012382802,Kelleyswords,Editor & co-producer: https://t.co/XDRZFx9cgV; Board member: https://t.co/CM0CpFHeu2; Election security activist & media assistant: @Audit_AZ,"Chapel Hill, NC",3745,1723,29172,2012-12-15 02:39:17.000000,1566681228731990017,2022-09-05 06:54:47,0,#NATO #Prague protest https://t.co/a05AfXsrPK,"[{'text': 'NATO', 'indices': [0, 5]}, {'text': 'Prague', 'indices': [6, 13]}]",en,,0,False,0,0,,0,0,,True,1566182916975099904,413017142,pawelwargan,2022-09-05 12:03:00.143466,0.4,0.6,0.0,-0.25
